length,gc_content,has_start_codon,num_codons,file_source
243,58.8477366255144,True,81,File1
498,57.22891566265061,True,166,File1
234,57.26495726495726,True,78,File1
387,58.139534883720934,True,129,File1
303,59.4059405940594,True,101,File1
498,57.22891566265061,True,166,File1
240,58.333333333333336,True,80,File1
534,59.925093632958806,True,178,File1
414,59.66183574879227,True,138,File1
315,59.36507936507937,True,105,File1
312,59.294871794871796,True,104,File1
180,57.77777777777777,True,60,File1
345,60.86956521739131,True,115,File1
225,59.55555555555555,True,75,File1
222,59.45945945945946,True,74,File1
204,60.78431372549019,True,68,File1
576,57.986111111111114,True,192,File1
183,58.46994535519126,True,61,File1
375,54.400000000000006,True,125,File1
231,54.97835497835498,True,77,File1
279,60.215053763440864,True,93,File1
270,58.51851851851851,True,90,File1
210,59.523809523809526,True,70,File1
690,59.710144927536234,True,230,File1
255,58.82352941176471,True,85,File1
237,58.22784810126582,True,79,File1
525,58.47619047619048,True,175,File1
231,58.00865800865801,True,77,File1
651,57.757296466973884,True,217,File1
240,60.0,True,80,File1
339,59.882005899705014,True,113,File1
384,60.416666666666664,True,128,File1
411,61.0705596107056,True,137,File1
189,63.49206349206349,True,63,File1
204,59.80392156862745,True,68,File1
462,57.35930735930735,True,154,File1
183,58.46994535519126,True,61,File1
483,56.935817805383024,True,161,File1
192,59.375,True,64,File1
255,59.6078431372549,True,85,File1
270,58.88888888888889,True,90,File1
222,57.65765765765766,True,74,File1
690,58.115942028985515,True,230,File1
183,59.01639344262295,True,61,File1
615,57.72357723577236,True,205,File1
213,58.21596244131455,True,71,File1
231,55.84415584415584,True,77,File1
492,55.894308943089435,True,164,File1
474,58.016877637130804,True,158,File1
438,62.78538812785388,True,146,File1
489,62.985685071574636,True,163,File1
252,58.730158730158735,True,84,File1
435,58.620689655172406,True,145,File1
189,56.613756613756614,True,63,File1
237,58.64978902953587,True,79,File1
273,56.41025641025641,True,91,File1
480,57.08333333333333,True,160,File1
213,56.8075117370892,True,71,File1
414,60.86956521739131,True,138,File1
243,57.61316872427984,True,81,File1
243,57.20164609053497,True,81,File1
378,57.407407407407405,True,126,File1
282,55.319148936170215,True,94,File1
375,56.266666666666666,True,125,File1
246,57.72357723577236,True,82,File1
429,55.71095571095571,True,143,File1
231,58.87445887445888,True,77,File1
555,59.09909909909909,True,185,File1
207,58.454106280193244,True,69,File1
213,61.03286384976526,True,71,File1
405,57.03703703703704,True,135,File1
237,57.383966244725734,True,79,File1
543,57.4585635359116,True,181,File1
291,57.73195876288659,True,97,File1
255,60.0,True,85,File1
456,59.210526315789465,True,152,File1
369,57.72357723577236,True,123,File1
744,59.67741935483871,True,248,File1
534,59.36329588014981,True,178,File1
396,59.84848484848485,True,132,File1
213,58.68544600938967,True,71,File1
537,59.40409683426443,True,179,File1
321,54.51713395638629,True,107,File1
240,60.83333333333333,True,80,File1
240,57.91666666666667,True,80,File1
375,60.266666666666666,True,125,File1
330,56.96969696969697,True,110,File1
276,59.42028985507246,True,92,File1
624,58.17307692307693,True,208,File1
309,59.8705501618123,True,103,File1
213,59.154929577464785,True,71,File1
231,58.44155844155844,True,77,File1
348,60.05747126436781,True,116,File1
276,57.971014492753625,True,92,File1
213,60.093896713615024,True,71,File1
180,58.333333333333336,True,60,File1
294,61.224489795918366,True,98,File1
261,60.53639846743295,True,87,File1
201,57.711442786069654,True,67,File1
327,57.18654434250765,True,109,File1
231,58.87445887445888,True,77,File1
207,57.48792270531401,True,69,File1
204,60.29411764705882,True,68,File1
237,56.9620253164557,True,79,File1
204,56.372549019607845,True,68,File1
177,55.932203389830505,True,59,File1
288,56.94444444444444,True,96,File1
195,56.41025641025641,True,65,File1
324,58.64197530864198,True,108,File1
483,57.971014492753625,True,161,File1
309,57.92880258899677,True,103,File1
198,59.09090909090909,True,66,File1
411,58.88077858880778,True,137,File1
348,57.758620689655174,True,116,File1
378,58.46560846560847,True,126,File1
435,59.54022988505747,True,145,File1
285,58.94736842105262,True,95,File1
405,57.28395061728395,True,135,File1
633,57.345971563981045,True,211,File1
201,57.2139303482587,True,67,File1
225,56.44444444444444,True,75,File1
618,60.03236245954693,True,206,File1
213,62.441314553990615,True,71,File1
642,58.41121495327103,True,214,File1
336,58.92857142857143,True,112,File1
183,61.74863387978142,True,61,File1
180,58.88888888888889,True,60,File1
351,61.25356125356125,True,117,File1
465,59.78494623655914,True,155,File1
183,62.295081967213115,True,61,File1
216,58.333333333333336,True,72,File1
393,59.03307888040712,True,131,File1
276,57.2463768115942,True,92,File1
468,57.47863247863248,True,156,File1
1401,57.38758029978587,True,467,File1
222,58.55855855855856,True,74,File1
471,58.174097664543524,True,157,File1
246,57.72357723577236,True,82,File1
261,60.91954022988506,True,87,File1
549,59.56284153005464,True,183,File1
321,59.19003115264797,True,107,File1
261,60.91954022988506,True,87,File1
1386,58.658008658008654,True,462,File1
180,58.333333333333336,True,60,File1
558,57.34767025089605,True,186,File1
531,58.3804143126177,True,177,File1
216,61.57407407407407,True,72,File1
216,57.407407407407405,True,72,File1
168,57.738095238095234,True,56,File1
444,60.13513513513513,True,148,File1
453,59.16114790286976,True,151,File1
465,57.204301075268816,True,155,File1
624,58.17307692307693,True,208,File1
207,58.93719806763285,True,69,File1
330,58.18181818181818,True,110,File1
288,57.986111111111114,True,96,File1
258,58.52713178294574,True,86,File1
288,57.986111111111114,True,96,File1
213,56.33802816901409,True,71,File1
216,54.166666666666664,True,72,File1
507,58.57988165680473,True,169,File1
426,58.920187793427225,True,142,File1
267,57.30337078651685,True,89,File1
285,56.84210526315789,True,95,File1
639,58.99843505477308,True,213,File1
213,59.154929577464785,True,71,File1
714,60.08403361344538,True,238,File1
258,60.85271317829457,True,86,File1
945,58.62433862433862,True,315,File1
330,56.36363636363636,True,110,File1
399,58.39598997493734,True,133,File1
282,58.51063829787234,True,94,File1
507,58.38264299802761,True,169,File1
216,57.407407407407405,True,72,File1
174,57.47126436781609,True,58,File1
381,58.79265091863517,True,127,File1
159,61.63522012578616,True,53,File1
498,62.85140562248996,True,166,File1
519,56.84007707129094,True,173,File1
279,57.34767025089605,True,93,File1
216,57.407407407407405,True,72,File1
231,58.44155844155844,True,77,File1
192,56.770833333333336,True,64,File1
207,60.38647342995169,True,69,File1
243,60.49382716049383,True,81,File1
651,59.29339477726574,True,217,File1
246,59.34959349593496,True,82,File1
672,59.077380952380956,True,224,File1
258,60.07751937984496,True,86,File1
681,56.82819383259912,True,227,File1
222,57.65765765765766,True,74,File1
1029,58.50340136054422,True,343,File1
219,61.18721461187214,True,73,File1
336,59.82142857142857,True,112,File1
258,62.01550387596899,True,86,File1
1623,59.14972273567468,True,541,File1
207,60.86956521739131,True,69,File1
261,59.77011494252874,True,87,File1
306,58.496732026143796,True,102,File1
219,57.534246575342465,True,73,File1
573,56.195462478184986,True,191,File1
861,57.375145180023225,True,287,File1
216,56.94444444444444,True,72,File1
300,57.333333333333336,True,100,File1
543,59.852670349907925,True,181,File1
201,61.19402985074627,True,67,File1
555,58.198198198198206,True,185,File1
249,56.62650602409639,True,83,File1
357,58.543417366946784,True,119,File1
333,58.85885885885885,True,111,File1
216,58.333333333333336,True,72,File1
447,58.38926174496645,True,149,File1
210,61.42857142857143,True,70,File1
207,59.42028985507246,True,69,File1
252,61.111111111111114,True,84,File1
240,56.666666666666664,True,80,File1
183,57.377049180327866,True,61,File1
258,59.68992248062015,True,86,File1
534,58.42696629213483,True,178,File1
237,58.64978902953587,True,79,File1
216,54.166666666666664,True,72,File1
558,57.168458781362006,True,186,File1
234,60.256410256410255,True,78,File1
240,57.08333333333333,True,80,File1
657,58.9041095890411,True,219,File1
306,56.86274509803921,True,102,File1
204,59.31372549019608,True,68,File1
192,56.770833333333336,True,64,File1
279,57.34767025089605,True,93,File1
216,58.333333333333336,True,72,File1
276,58.69565217391305,True,92,File1
900,58.55555555555556,True,300,File1
402,60.19900497512438,True,134,File1
576,58.854166666666664,True,192,File1
420,59.285714285714285,True,140,File1
213,57.27699530516433,True,71,File1
216,54.629629629629626,True,72,File1
807,58.7360594795539,True,269,File1
219,60.273972602739725,True,73,File1
861,59.23344947735192,True,287,File1
213,56.8075117370892,True,71,File1
258,62.4031007751938,True,86,File1
264,62.121212121212125,True,88,File1
222,61.261261261261254,True,74,File1
198,61.61616161616161,True,66,File1
342,61.40350877192983,True,114,File1
261,61.30268199233716,True,87,File1
702,57.97720797720798,True,234,File1
321,56.38629283489096,True,107,File1
288,57.638888888888886,True,96,File1
399,58.64661654135338,True,133,File1
276,60.507246376811594,True,92,File1
228,57.45614035087719,True,76,File1
264,57.95454545454546,True,88,File1
1653,59.588626739261954,True,551,File1
270,61.85185185185185,True,90,File1
270,58.51851851851851,True,90,File1
342,60.526315789473685,True,114,File1
294,60.544217687074834,True,98,File1
195,61.02564102564103,True,65,File1
1122,58.64527629233511,True,374,File1
243,58.43621399176955,True,81,File1
195,57.948717948717956,True,65,File1
201,59.20398009950249,True,67,File1
1053,59.7340930674264,True,351,File1
258,60.85271317829457,True,86,File1
273,59.70695970695971,True,91,File1
573,57.24258289703316,True,191,File1
282,56.02836879432624,True,94,File1
366,58.46994535519126,True,122,File1
387,60.98191214470285,True,129,File1
684,61.549707602339176,True,228,File1
204,58.82352941176471,True,68,File1
453,58.719646799117,True,151,File1
591,59.56006768189509,True,197,File1
465,58.924731182795696,True,155,File1
375,59.46666666666667,True,125,File1
543,58.5635359116022,True,181,File1
258,57.751937984496124,True,86,File1
180,58.333333333333336,True,60,File1
288,58.333333333333336,True,96,File1
285,59.29824561403508,True,95,File1
651,59.60061443932412,True,217,File1
192,60.9375,True,64,File1
855,58.12865497076023,True,285,File1
150,63.33333333333333,True,50,File1
423,57.68321513002365,True,141,File1
318,60.062893081761004,True,106,File1
186,60.752688172043015,True,62,File1
240,58.333333333333336,True,80,File1
435,58.85057471264368,True,145,File1
369,58.80758807588076,True,123,File1
228,60.08771929824561,True,76,File1
186,60.215053763440864,True,62,File1
171,59.64912280701754,True,57,File1
216,60.64814814814815,True,72,File1
465,59.354838709677416,True,155,File1
291,60.824742268041234,True,97,File1
339,58.11209439528023,True,113,File1
345,57.68115942028985,True,115,File1
213,59.624413145539904,True,71,File1
189,57.14285714285714,True,63,File1
978,56.95296523517383,True,326,File1
231,55.41125541125541,True,77,File1
294,60.204081632653065,True,98,File1
219,59.817351598173516,True,73,File1
669,58.744394618834086,True,223,File1
267,56.55430711610487,True,89,File1
525,60.38095238095238,True,175,File1
264,62.878787878787875,True,88,File1
222,60.810810810810814,True,74,File1
198,59.59595959595959,True,66,File1
342,60.526315789473685,True,114,File1
261,60.53639846743295,True,87,File1
450,59.111111111111114,True,150,File1
972,57.818930041152264,True,324,File1
219,57.534246575342465,True,73,File1
288,57.638888888888886,True,96,File1
273,58.24175824175825,True,91,File1
399,60.40100250626567,True,133,File1
258,60.46511627906976,True,86,File1
264,57.1969696969697,True,88,File1
330,62.727272727272734,True,110,File1
780,58.333333333333336,True,260,File1
219,58.9041095890411,True,73,File1
192,57.8125,True,64,File1
366,60.92896174863388,True,122,File1
231,56.27705627705628,True,77,File1
315,59.04761904761905,True,105,File1
315,59.36507936507937,True,105,File1
294,60.8843537414966,True,98,File1
933,58.30653804930333,True,311,File1
204,55.88235294117647,True,68,File1
183,57.377049180327866,True,61,File1
213,58.21596244131455,True,71,File1
201,58.70646766169154,True,67,File1
267,58.42696629213483,True,89,File1
213,59.154929577464785,True,71,File1
933,60.021436227224015,True,311,File1
282,55.319148936170215,True,94,File1
243,60.08230452674898,True,81,File1
255,57.647058823529406,True,85,File1
417,62.11031175059952,True,139,File1
270,58.88888888888889,True,90,File1
372,58.06451612903226,True,124,File1
171,54.97076023391813,True,57,File1
234,59.82905982905983,True,78,File1
306,57.84313725490197,True,102,File1
465,58.49462365591398,True,155,File1
183,60.65573770491803,True,61,File1
363,59.50413223140496,True,121,File1
465,59.56989247311828,True,155,File1
243,60.08230452674898,True,81,File1
270,57.407407407407405,True,90,File1
501,58.88223552894212,True,167,File1
192,55.208333333333336,True,64,File1
240,57.08333333333333,True,80,File1
288,58.68055555555556,True,96,File1
504,61.70634920634921,True,168,File1
321,61.059190031152646,True,107,File1
651,60.06144393241167,True,217,File1
192,60.9375,True,64,File1
324,58.64197530864198,True,108,File1
414,56.763285024154584,True,138,File1
216,55.092592592592595,True,72,File1
210,58.0952380952381,True,70,File1
255,61.1764705882353,True,85,File1
270,58.88888888888889,True,90,File1
522,58.429118773946364,True,174,File1
210,60.476190476190474,True,70,File1
249,59.43775100401606,True,83,File1
276,58.333333333333336,True,92,File1
180,56.666666666666664,True,60,File1
372,61.55913978494624,True,124,File1
465,58.924731182795696,True,155,File1
372,58.06451612903226,True,124,File1
246,59.756097560975604,True,82,File1
291,58.76288659793815,True,97,File1
498,60.44176706827309,True,166,File1
258,61.240310077519375,True,86,File1
480,58.958333333333336,True,160,File1
981,58.307849133537204,True,327,File1
264,59.09090909090909,True,88,File1
777,59.45945945945946,True,259,File1
276,60.507246376811594,True,92,File1
228,57.01754385964912,True,76,File1
201,61.19402985074627,True,67,File1
264,60.60606060606061,True,88,File1
774,57.49354005167958,True,258,File1
270,61.48148148148148,True,90,File1
447,59.28411633109619,True,149,File1
180,56.666666666666664,True,60,File1
294,61.564625850340136,True,98,File1
1107,58.44625112917796,True,369,File1
162,58.64197530864198,True,54,File1
210,60.476190476190474,True,70,File1
615,59.512195121951216,True,205,File1
291,58.075601374570454,True,97,File1
528,57.1969696969697,True,176,File1
357,56.86274509803921,True,119,File1
366,58.46994535519126,True,122,File1
210,58.57142857142858,True,70,File1
315,61.26984126984127,True,105,File1
417,62.11031175059952,True,139,File1
270,59.62962962962963,True,90,File1
180,56.666666666666664,True,60,File1
300,56.666666666666664,True,100,File1
219,60.73059360730594,True,73,File1
210,56.666666666666664,True,70,File1
561,59.71479500891266,True,187,File1
336,59.82142857142857,True,112,File1
294,59.183673469387756,True,98,File1
183,59.01639344262295,True,61,File1
102,60.78431372549019,True,34,File1
267,59.55056179775281,True,89,File1
192,59.375,True,64,File1
195,62.05128205128205,True,65,File1
198,62.62626262626263,True,66,File1
102,60.78431372549019,True,34,File1
156,57.05128205128205,True,52,File1
237,59.07172995780591,True,79,File1
156,58.333333333333336,True,52,File1
699,59.7997138769671,True,233,File1
369,57.994579945799465,True,123,File1
315,61.904761904761905,True,105,File1
678,57.52212389380531,True,226,File1
444,56.30630630630631,True,148,File1
270,58.14814814814815,True,90,File1
567,58.0246913580247,True,189,File1
1389,57.30741540676746,True,463,File1
264,60.60606060606061,True,88,File1
252,54.36507936507936,True,84,File1
255,60.3921568627451,True,85,File1
489,59.918200408997954,True,163,File1
315,60.63492063492063,True,105,File1
378,60.317460317460316,True,126,File1
303,61.71617161716172,True,101,File1
231,58.87445887445888,True,77,File1
642,58.25545171339564,True,214,File1
420,56.42857142857143,True,140,File1
225,59.111111111111114,True,75,File1
741,58.43454790823211,True,247,File1
189,57.67195767195767,True,63,File1
201,60.19900497512438,True,67,File1
216,57.407407407407405,True,72,File1
219,57.99086757990868,True,73,File1
159,61.63522012578616,True,53,File1
186,60.215053763440864,True,62,File1
282,57.09219858156028,True,94,File1
810,59.38271604938271,True,270,File1
207,60.86956521739131,True,69,File1
249,60.24096385542169,True,83,File1
234,59.401709401709404,True,78,File1
561,56.86274509803921,True,187,File1
408,56.372549019607845,True,136,File1
372,58.333333333333336,True,124,File1
195,59.48717948717949,True,65,File1
543,60.40515653775322,True,181,File1
795,61.257861635220124,True,265,File1
207,62.31884057971014,True,69,File1
189,60.317460317460316,True,63,File1
183,59.56284153005464,True,61,File1
747,58.099062918340024,True,249,File1
213,59.154929577464785,True,71,File1
378,60.05291005291006,True,126,File1
315,57.14285714285714,True,105,File1
231,59.307359307359306,True,77,File1
552,58.514492753623195,True,184,File1
288,58.333333333333336,True,96,File1
225,58.22222222222222,True,75,File1
741,58.97435897435898,True,247,File1
189,59.25925925925925,True,63,File1
201,60.69651741293532,True,67,File1
306,58.16993464052288,True,102,File1
552,61.050724637681164,True,184,File1
207,60.38647342995169,True,69,File1
213,61.502347417840376,True,71,File1
504,58.333333333333336,True,168,File1
234,58.54700854700855,True,78,File1
705,56.45390070921986,True,235,File1
372,56.72043010752689,True,124,File1
372,58.333333333333336,True,124,File1
291,58.4192439862543,True,97,File1
228,63.1578947368421,True,76,File1
897,60.758082497212925,True,299,File1
339,56.63716814159292,True,113,File1
213,60.093896713615024,True,71,File1
777,58.301158301158296,True,259,File1
291,56.70103092783505,True,97,File1
429,57.10955710955711,True,143,File1
231,55.84415584415584,True,77,File1
291,59.106529209621996,True,97,File1
303,55.44554455445545,True,101,File1
483,57.14285714285714,True,161,File1
870,58.04597701149425,True,290,File1
1026,57.69980506822612,True,342,File1
264,61.36363636363637,True,88,File1
498,58.63453815261044,True,166,File1
249,60.6425702811245,True,83,File1
261,57.47126436781609,True,87,File1
267,59.55056179775281,True,89,File1
900,58.333333333333336,True,300,File1
183,60.65573770491803,True,61,File1
573,57.940663176265275,True,191,File1
444,56.75675675675676,True,148,File1
171,59.64912280701754,True,57,File1
207,60.38647342995169,True,69,File1
363,42.69972451790633,False,121,File1
564,58.687943262411345,True,188,File1
342,59.06432748538012,True,114,File1
171,60.23391812865497,True,57,File1
207,60.86956521739131,True,69,File1
693,59.45165945165945,True,231,File1
225,49.77777777777778,True,75,File1
381,57.21784776902887,True,127,File1
228,56.14035087719298,True,76,File1
657,59.05631659056316,True,219,File1
354,57.909604519774014,True,118,File1
372,57.52688172043011,True,124,File1
306,58.82352941176471,True,102,File1
309,55.98705501618123,True,103,File1
444,57.65765765765766,True,148,File1
366,57.650273224043715,True,122,File1
693,59.884559884559884,True,231,File1
207,58.454106280193244,True,69,File1
156,57.692307692307686,True,52,File1
216,59.25925925925925,True,72,File1
198,58.58585858585859,True,66,File1
231,57.57575757575758,True,77,File1
186,55.91397849462365,True,62,File1
102,62.745098039215684,True,34,File1
186,63.44086021505376,True,62,File1
204,58.82352941176471,True,68,File1
387,60.46511627906976,True,129,File1
195,60.0,True,65,File1
102,61.76470588235294,True,34,File1
663,61.085972850678736,True,221,File1
207,54.106280193236714,True,69,File1
351,59.54415954415955,True,117,File1
801,58.80149812734082,True,267,File1
327,59.021406727828754,True,109,File1
213,56.8075117370892,True,71,File1
225,57.77777777777777,True,75,File1
603,59.86733001658375,True,201,File1
156,57.05128205128205,True,52,File1
405,61.48148148148148,True,135,File1
453,60.70640176600441,True,151,File1
315,59.04761904761905,True,105,File1
744,59.67741935483871,True,248,File1
210,61.904761904761905,True,70,File1
399,62.40601503759399,True,133,File1
453,61.147902869757175,True,151,File1
315,59.04761904761905,True,105,File1
399,62.40601503759399,True,133,File1
453,61.147902869757175,True,151,File1
315,58.730158730158735,True,105,File1
744,59.946236559139784,True,248,File1
210,61.42857142857143,True,70,File1
399,62.15538847117794,True,133,File1
621,59.74235104669887,True,207,File1
183,57.377049180327866,True,61,File1
186,59.13978494623656,True,62,File1
942,58.067940552016985,True,314,File1
258,53.875968992248055,True,86,File1
1092,58.51648351648352,True,364,File1
474,59.70464135021098,True,158,File1
303,57.42574257425742,True,101,File1
201,59.20398009950249,True,67,File1
459,56.644880174291934,True,153,File1
315,59.36507936507937,True,105,File1
258,56.97674418604651,True,86,File1
603,60.19900497512438,True,201,File1
300,60.0,True,100,File1
795,57.73584905660377,True,265,File1
210,59.523809523809526,True,70,File1
495,57.57575757575758,True,165,File1
198,64.14141414141415,True,66,File1
573,61.25654450261781,True,191,File1
186,59.67741935483871,True,62,File1
1041,58.597502401536985,True,347,File1
399,59.64912280701754,True,133,File1
807,58.98389095415118,True,269,File1
282,59.57446808510638,True,94,File1
213,61.97183098591549,True,71,File1
276,61.23188405797102,True,92,File1
231,56.709956709956714,True,77,File1
264,58.333333333333336,True,88,File1
417,56.594724220623505,True,139,File1
204,59.31372549019608,True,68,File1
222,56.30630630630631,True,74,File1
696,57.758620689655174,True,232,File1
411,59.61070559610706,True,137,File1
360,58.333333333333336,True,120,File1
246,58.536585365853654,True,82,File1
252,58.333333333333336,True,84,File1
312,58.01282051282052,True,104,File1
264,59.84848484848485,True,88,File1
204,60.29411764705882,True,68,File1
585,58.2905982905983,True,195,File1
234,57.26495726495726,True,78,File1
231,58.44155844155844,True,77,File1
375,60.266666666666666,True,125,File1
330,58.18181818181818,True,110,File1
591,57.360406091370564,True,197,File1
204,59.80392156862745,True,68,File1
315,59.04761904761905,True,105,File1
411,58.3941605839416,True,137,File1
186,60.215053763440864,True,62,File1
171,60.23391812865497,True,57,File1
318,60.691823899371066,True,106,File1
447,57.71812080536913,True,149,File1
303,59.73597359735974,True,101,File1
588,58.16326530612245,True,196,File1
195,56.92307692307692,True,65,File1
279,59.85663082437276,True,93,File1
684,59.210526315789465,True,228,File1
207,62.80193236714976,True,69,File1
207,57.00483091787439,True,69,File1
372,55.64516129032258,True,124,File1
375,56.53333333333334,True,125,File1
579,57.858376511226254,True,193,File1
528,56.25,True,176,File1
318,57.54716981132076,True,106,File1
306,57.51633986928104,True,102,File1
213,53.990610328638496,True,71,File1
540,58.14814814814815,True,180,File1
531,57.250470809792844,True,177,File1
318,57.23270440251572,True,106,File1
789,58.04816223067174,True,263,File1
198,57.57575757575758,True,66,File1
321,57.3208722741433,True,107,File1
402,57.2139303482587,True,134,File1
204,62.254901960784316,True,68,File1
324,57.407407407407405,True,108,File1
213,57.27699530516433,True,71,File1
588,55.78231292517006,True,196,File1
696,59.05172413793104,True,232,File1
273,61.53846153846154,True,91,File1
561,57.57575757575758,True,187,File1
213,58.21596244131455,True,71,File1
300,59.333333333333336,True,100,File1
204,61.274509803921575,True,68,File1
333,57.65765765765766,True,111,File1
258,57.751937984496124,True,86,File1
408,57.35294117647059,True,136,File1
759,59.683794466403164,True,253,File1
282,59.57446808510638,True,94,File1
258,60.46511627906976,True,86,File1
255,59.6078431372549,True,85,File1
231,57.14285714285714,True,77,File1
264,58.333333333333336,True,88,File1
552,56.52173913043478,True,184,File1
261,56.32183908045977,True,87,File1
618,58.252427184466015,True,206,File1
360,58.333333333333336,True,120,File1
246,58.13008130081301,True,82,File1
492,58.333333333333336,True,164,File1
213,59.624413145539904,True,71,File1
204,59.80392156862745,True,68,File1
855,57.66081871345029,True,285,File1
330,58.78787878787879,True,110,File1
888,57.9954954954955,True,296,File1
204,59.80392156862745,True,68,File1
306,59.47712418300654,True,102,File1
531,59.69868173258004,True,177,File1
186,59.67741935483871,True,62,File1
390,59.48717948717949,True,130,File1
447,57.71812080536913,True,149,File1
303,59.73597359735974,True,101,File1
573,58.63874345549738,True,191,File1
195,57.948717948717956,True,65,File1
1323,59.93953136810279,True,441,File1
207,63.76811594202898,True,69,File1
207,63.28502415458937,True,69,File1
372,55.107526881720425,True,124,File1
375,56.8,True,125,File1
777,58.68725868725869,True,259,File1
528,56.439393939393945,True,176,File1
261,59.00383141762452,True,87,File1
306,57.51633986928104,True,102,File1
213,53.990610328638496,True,71,File1
540,57.96296296296296,True,180,File1
204,55.88235294117647,True,68,File1
180,54.44444444444444,True,60,File1
318,57.23270440251572,True,106,File1
210,59.04761904761905,True,70,File1
492,58.13008130081301,True,164,File1
198,57.57575757575758,True,66,File1
321,57.3208722741433,True,107,File1
210,56.666666666666664,True,70,File1
405,58.51851851851851,True,135,File1
324,57.71604938271605,True,108,File1
213,57.74647887323944,True,71,File1
588,55.44217687074829,True,196,File1
696,59.62643678160919,True,232,File1
195,62.05128205128205,True,65,File1
216,60.18518518518518,True,72,File1
570,58.07017543859649,True,190,File1
510,59.01960784313726,True,170,File1
531,60.075329566855,True,177,File1
372,56.98924731182796,True,124,File1
222,59.009009009009006,True,74,File1
627,56.9377990430622,True,209,File1
321,59.50155763239875,True,107,File1
306,60.130718954248366,True,102,File1
699,57.08154506437768,True,233,File1
234,58.97435897435898,True,78,File1
510,59.6078431372549,True,170,File1
510,59.411764705882355,True,170,File1
657,58.29528158295282,True,219,File1
201,61.19402985074627,True,67,File1
375,57.06666666666666,True,125,File1
663,59.57767722473605,True,221,File1
273,60.07326007326007,True,91,File1
219,59.3607305936073,True,73,File1
294,61.904761904761905,True,98,File1
279,62.00716845878136,True,93,File1
549,61.02003642987249,True,183,File1
